246,Huyện Lập Thạch,huyện,huyen_lap_thach,lap_thach,26
247,Huyện Tam Dương,huyện,huyen_tam_duong,tam_duong,26
248,Huyện Tam Đảo,huyện,huyen_tam_dao,tam_dao,26
249,Huyện Bình Xuyên,huyện,huyen_binh_xuyen,binh_xuyen,26
250,Huyện Mê Linh,huyện,huyen_me_linh,me_linh,1
251,Huyện Yên Lạc,huyện,huyen_yen_lac,yen_lac,26
252,Huyện Vĩnh Tường,huyện,huyen_vinh_tuong,vinh_tuong,26
253,Huyện Sông Lô,huyện,huyen_song_lo,song_lo,26
256,Thành phố Bắc Ninh,thành phố,thanh_pho_bac_ninh,bac_ninh,27
258,Huyện Yên Phong,huyện,huyen_yen_phong,yen_phong,27
259,Thị xã Quế Võ,thị xã,thi_xa_que_vo,que_vo,27
260,Huyện Tiên Du,huyện,huyen_tien_du,tien_du,27
261,Thành phố Từ Sơn,thành phố,thanh_pho_tu_son,tu_son,27
262,Thị xã Thuận Thành,thị xã,thi_xa_thuan_thanh,thuan_thanh,27
263,Huyện Gia Bình,huyện,huyen_gia_binh,gia_binh,27
264,Huyện Lương Tài,huyện,huyen_luong_tai,luong_tai,27
268,Quận Hà Đông,quận,quan_ha_dong,ha_dong,1
269,Thị xã Sơn Tây,thị xã,thi_xa_son_tay,son_tay,1
271,Huyện Ba Vì,huyện,huyen_ba_vi,ba_vi,1
272,Huyện Phúc Thọ,huyện,huyen_phuc_tho,phuc_tho,1
273,Huyện Đan Phượng,huyện,huyen_dan_phuong,dan_phuong,1
274,Huyện Hoài Đức,huyện,huyen_hoai_duc,hoai_duc,1
275,Huyện Quốc Oai,huyện,huyen_quoc_oai,quoc_oai,1
276,Huyện Thạch Thất,huyện,huyen_thach_that,thach_that,1
277,Huyện Chương Mỹ,huyện,huyen_chuong_my,chuong_my,1
278,Huyện Thanh Oai,huyện,huyen_thanh_oai,thanh_oai,1
279,Huyện Thường Tín,huyện,huyen_thuong_tin,thuong_tin,1
280,Huyện Phú Xuyên,huyện,huyen_phu_xuyen,phu_xuyen,1
281,Huyện Ứng Hòa,huyện,huyen_ung_hoa,ung_hoa,1
282,Huyện Mỹ Đức,huyện,huyen_my_duc,my_duc,1
288,Thành phố Hải Dương,thành phố,thanh_pho_hai_duong,hai_duong,30
290,Thành phố Chí Linh,thành phố,thanh_pho_chi_linh,chi_linh,30
291,Huyện Nam Sách,huyện,huyen_nam_sach,nam_sach,30
292,Thị xã Kinh Môn,thị xã,thi_xa_kinh_mon,kinh_mon,30
293,Huyện Kim Thành,huyện,huyen_kim_thanh,kim_thanh,30
294,Huyện Thanh Hà,huyện,huyen_thanh_ha,thanh_ha,30
295,Huyện Cẩm Giàng,huyện,huyen_cam_giang,cam_giang,30
296,Huyện Bình Giang,huyện,huyen_binh_giang,binh_giang,30
297,Huyện Gia Lộc,huyện,huyen_gia_loc,gia_loc,30
298,Huyện Tứ Kỳ,huyện,huyen_tu_ky,tu_ky,30
299,Huyện Ninh Giang,huyện,huyen_ninh_giang,ninh_giang,30
300,Huyện Thanh Miện,huyện,huyen_thanh_mien,thanh_mien,30
303,Quận Hồng Bàng,quận,quan_hong_bang,hong_bang,31
304,Quận Ngô Quyền,quận,quan_ngo_quyen,ngo_quyen,31
305,Quận Lê Chân,quận,quan_le_chan,le_chan,31
306,Quận Hải An,quận,quan_hai_an,hai_an,31
307,Quận Kiến An,quận,quan_kien_an,kien_an,31
308,Quận Đồ Sơn,quận,quan_do_son,do_son,31
309,Quận Dương Kinh,quận,quan_duong_kinh,duong_kinh,31
311,Huyện Thuỷ Nguyên,huyện,huyen_thuy_nguyen,thuy_nguyen,31
312,Huyện An Dương,huyện,huyen_an_duong,an_duong,31
313,Huyện An Lão,huyện,huyen_an_lao,an_lao,31
314,Huyện Kiến Thuỵ,huyện,huyen_kien_thuy,kien_thuy,31
315,Huyện Tiên Lãng,huyện,huyen_tien_lang,tien_lang,31
316,Huyện Vĩnh Bảo,huyện,huyen_vinh_bao,vinh_bao,31
317,Huyện Cát Hải,huyện,huyen_cat_hai,cat_hai,31
318,Huyện Bạch Long Vĩ,huyện,huyen_bach_long_vi,bach_long_vi,31
323,Thành phố Hưng Yên,thành phố,thanh_pho_hung_yen,hung_yen,33
325,Huyện Văn Lâm,huyện,huyen_van_lam,van_lam,33
326,Huyện Văn Giang,huyện,huyen_van_giang,van_giang,33
327,Huyện Yên Mỹ,huyện,huyen_yen_my,yen_my,33
328,Thị xã Mỹ Hào,thị xã,thi_xa_my_hao,my_hao,33
329,Huyện Ân Thi,huyện,huyen_an_thi,an_thi,33
330,Huyện Khoái Châu,huyện,huyen_khoai_chau,khoai_chau,33
331,Huyện Kim Động,huyện,huyen_kim_dong,kim_dong,33
332,Huyện Tiên Lữ,huyện,huyen_tien_lu,tien_lu,33
333,Huyện Phù Cừ,huyện,huyen_phu_cu,phu_cu,33
336,Thành phố Thái Bình,thành phố,thanh_pho_thai_binh,thai_binh,34
338,Huyện Quỳnh Phụ,huyện,huyen_quynh_phu,quynh_phu,34
339,Huyện Hưng Hà,huyện,huyen_hung_ha,hung_ha,34
340,Huyện Đông Hưng,huyện,huyen_dong_hung,dong_hung,34
341,Huyện Thái Thụy,huyện,huyen_thai_thuy,thai_thuy,34
342,Huyện Tiền Hải,huyện,huyen_tien_hai,tien_hai,34
343,Huyện Kiến Xương,huyện,huyen_kien_xuong,kien_xuong,34
344,Huyện Vũ Thư,huyện,huyen_vu_thu,vu_thu,34
347,Thành phố Phủ Lý,thành phố,thanh_pho_phu_ly,phu_ly,35
349,Thị xã Duy Tiên,thị xã,thi_xa_duy_tien,duy_tien,35
350,Huyện Kim Bảng,huyện,huyen_kim_bang,kim_bang,35
351,Huyện Thanh Liêm,huyện,huyen_thanh_liem,thanh_liem,35
352,Huyện Bình Lục,huyện,huyen_binh_luc,binh_luc,35
353,Huyện Lý Nhân,huyện,huyen_ly_nhan,ly_nhan,35
356,Thành phố Nam Định,thành phố,thanh_pho_nam_dinh,nam_dinh,36
358,Huyện Mỹ Lộc,huyện,huyen_my_loc,my_loc,36
359,Huyện Vụ Bản,huyện,huyen_vu_ban,vu_ban,36
360,Huyện Ý Yên,huyện,huyen_y_yen,y_yen,36
361,Huyện Nghĩa Hưng,huyện,huyen_nghia_hung,nghia_hung,36
362,Huyện Nam Trực,huyện,huyen_nam_truc,nam_truc,36
363,Huyện Trực Ninh,huyện,huyen_truc_ninh,truc_ninh,36
364,Huyện Xuân Trường,huyện,huyen_xuan_truong,xuan_truong,36
365,Huyện Giao Thủy,huyện,huyen_giao_thuy,giao_thuy,36
366,Huyện Hải Hậu,huyện,huyen_hai_hau,hai_hau,36
369,Thành phố Ninh Bình,thành phố,thanh_pho_ninh_binh,ninh_binh,37
370,Thành phố Tam Điệp,thành phố,thanh_pho_tam_diep,tam_diep,37
372,Huyện Nho Quan,huyện,huyen_nho_quan,nho_quan,37
